"","EmployeeID","Age","Attrition","BusinessTravel","Department","DistanceFromHome","Education","EducationField","EmployeeCount","Gender","JobLevel","JobRole","MaritalStatus","MonthlyIncome","NumCompaniesWorked","Over18","PercentSalaryHike","StandardHours","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsSinceLastPromotion","YearsWithCurrManager","EnvironmentSatisfaction","JobSatisfaction","WorkLifeBalance","JobInvolvement","PerformanceRating","Tot.logged.hours","Avg.logged.hours","Tot.leaves.taken","Tot.excess.logged","Avg.excess.logged"
"2699",2699,32,"No","Travel_Rarely","Human Resources",22,3,"Human Resources",1,"Female",2,"Research Director","Divorced",74460,0,"Y",19,8,0,7,3,6,0,5,1,2,2,3,3,2493.4,10.7,16,629.4,2.7
"2700",2700,22,"No","Non-Travel","Research & Development",8,3,"Life Sciences",1,"Female",3,"Sales Executive","Divorced",108510,1,"Y",16,8,1,1,2,1,0,0,4,4,2,4,3,2437.2,9.99,5,485.2,1.99
"2701",2701,53,"No","Travel_Rarely","Research & Development",11,3,"Medical",1,"Male",2,"Manager","Married",21090,2,"Y",13,8,0,31,3,25,3,7,1,4,3,3,3,1907,8.01,11,2.99999999999999,0.01
"2702",2702,38,"No","Travel_Rarely","Research & Development",29,3,"Life Sciences",1,"Female",1,"Manufacturing Director","Single",37220,5,"Y",14,8,0,6,0,3,1,2,4,4,3,3,3,2304.1,9.68,11,400.1,1.68
"2703",2703,24,"No","Non-Travel","Research & Development",1,5,"Life Sciences",1,"Male",3,"Research Scientist","Divorced",93800,0,"Y",16,8,0,5,2,4,1,3,1,3,2,2,3,1622,6.9,14,258,1.1
"2704",2704,36,"Yes","Travel_Rarely","Research & Development",1,3,"Life Sciences",1,"Male",1,"Research Director","Single",54860,7,"Y",12,8,1,10,2,5,0,3,3,1,3,3,3,1481.1,6.5,21,342.9,1.5
"2705",2705,34,"No","Travel_Rarely","Sales",24,3,"Marketing",1,"Male",4,"Research Scientist","Single",27420,0,"Y",11,8,1,13,2,12,2,11,1,2,3,3,3,1493.6,6.12,5,458.4,1.88
"2706",2706,21,"No","Travel_Rarely","Sales",2,3,"Life Sciences",1,"Male",2,"Manufacturing Director","Single",137570,1,"Y",12,8,1,0,3,0,0,0,3,4,3,3,3,1381.6,5.98,18,466.4,2.02
"2707",2707,34,"Yes","Travel_Rarely","Sales",15,2,"Marketing",1,"Female",2,"Research Scientist","Single",84630,2,"Y",13,8,0,8,2,4,1,3,2,1,3,1,3,1907.4,7.79,4,52.6,0.21
"2708",2708,53,"No","Travel_Rarely","Sales",2,1,"Life Sciences",1,"Male",5,"Human Resources","Divorced",31620,4,"Y",15,8,0,26,4,14,4,8,3,3,2,3,3,1807.5,7.5,8,120.5,0.5
"2709",2709,32,"Yes","Travel_Frequently","Research & Development",10,3,"Medical",1,"Female",2,"Manufacturing Director","Single",165980,1,"Y",13,8,0,10,2,10,6,7,2,1,3,3,3,2306.9,9.49,6,362.9,1.49
"2710",2710,42,"No","Travel_Rarely","Research & Development",10,3,"Technical Degree",1,"Male",2,"Laboratory Technician","Married",66510,0,"Y",20,8,0,10,5,9,4,2,3,2,3,2,4,1611,6.88,15,261,1.12
"2711",2711,44,"No","Travel_Rarely","Research & Development",3,1,"Life Sciences",1,"Female",1,"Manufacturing Director","Married",23450,3,"Y",15,8,2,24,0,22,5,17,1,4,3,3,3,1688,7.09,11,216,0.91
"2712",2712,46,"No","Travel_Rarely","Sales",2,3,"Life Sciences",1,"Female",1,"Research Scientist","Single",34200,3,"Y",13,8,2,22,3,2,2,1,2,1,2,1,3,1898.9,8.01,12,2.9,0.01
"2713",2713,33,"No","Travel_Rarely","Sales",3,3,"Medical",1,"Male",1,"Manufacturing Director","Single",43730,4,"Y",14,8,0,7,3,1,0,0,3,4,3,3,3,1537.7,6.46,11,366.3,1.54
"2714",2714,44,"No","Travel_Rarely","Human Resources",26,3,"Life Sciences",1,"Male",5,"Healthcare Representative","Married",47590,2,"Y",21,8,0,9,2,4,1,3,4,4,4,3,4,2022.1,8.5,11,118.1,0.5
"2715",2715,30,"No","Travel_Rarely","Research & Development",1,4,"Technical Degree",1,"Female",1,"Research Scientist","Single",53010,1,"Y",16,8,1,10,3,10,1,8,4,3,3,3,3,1475,6.1,7,461,1.9
"2716",2716,39,"Yes","Travel_Rarely","Human Resources",1,4,"Medical",1,"Male",1,"Sales Executive","Married",36730,3,"Y",14,8,1,19,3,1,0,0,4,4,4,3,3,1544.2,6.49,11,359.8,1.51
"2717",2717,24,"Yes","Travel_Rarely","Human Resources",2,5,"Human Resources",1,"Male",3,"Sales Executive","Married",47680,2,"Y",11,8,1,6,2,2,2,0,2,4,2,2,3,2345,9.69,7,409,1.69
"2718",2718,43,"No","Travel_Rarely","Sales",9,5,"Technical Degree",1,"Female",1,"Research Director","Divorced",12740,1,"Y",19,8,0,6,3,5,1,4,4,3,2,2,3,1586.2,6.5,5,365.8,1.5
"2719",2719,50,"Yes","Travel_Rarely","Research & Development",12,4,"Medical",1,"Male",1,"Research Director","Married",49000,1,"Y",11,8,0,3,3,3,0,2,1,3,3,2,3,2126.4,8.9,10,214.4,0.9
"2720",2720,35,"No","Travel_Rarely","Sales",2,4,"Marketing",1,"Male",3,"Manufacturing Director","Married",104660,1,"Y",13,8,0,2,1,2,2,2,4,4,3,3,3,1676.1,7.1,13,211.9,0.9
"2721",2721,36,"No","Travel_Rarely","Research & Development",25,1,"Life Sciences",1,"Female",4,"Sales Executive","Married",170070,9,"Y",12,8,1,6,2,1,0,0,2,1,4,2,3,2100.1,9.13,19,260.1,1.13
"2722",2722,33,"No","Travel_Frequently","Sales",9,2,"Marketing",1,"Male",4,"Human Resources","Married",29090,2,"Y",11,8,0,10,2,5,1,3,3,1,3,2,3,1550.4,6.6,14,329.6,1.4
"2723",2723,35,"No","Travel_Rarely","Research & Development",10,1,"Medical",1,"Male",1,"Research Scientist","Divorced",57650,1,"Y",14,8,1,1,2,1,0,0,3,4,3,3,3,1471.5,6.18,11,432.5,1.82
"2724",2724,27,"No","Travel_Rarely","Sales",8,2,"Marketing",1,"Female",3,"Research Scientist","Divorced",45990,1,"Y",15,8,1,1,3,1,0,0,4,1,3,2,3,1813,7.59,10,99,0.41
"2725",2725,26,"Yes","Travel_Rarely","Sales",4,3,"Marketing",1,"Male",2,"Manager","Single",24040,1,"Y",12,8,0,1,6,1,0,1,1,3,2,3,3,1863.4,7.7,7,72.6,0.3
"2726",2726,27,"No","Travel_Frequently","Sales",24,3,"Life Sciences",1,"Male",4,"Healthcare Representative","Single",31720,1,"Y",20,8,1,9,1,9,1,7,4,3,3,3,4,1564.7,6.77,18,283.3,1.23
"2727",2727,30,"No","Travel_Frequently","Research & Development",1,4,"Medical",1,"Male",1,"Research Scientist","Single",20330,1,"Y",14,8,1,12,3,12,3,7,3,4,3,1,3,1655.9,6.81,6,288.1,1.19
"2728",2728,41,"Yes","Travel_Rarely","Sales",20,4,"Marketing",1,"Male",2,"Sales Executive","Married",102090,1,"Y",13,8,1,23,2,22,15,8,2,3,3,3,3,1435.5,6.01,10,476.5,1.99
"2729",2729,34,"No","Non-Travel","Research & Development",7,2,"Technical Degree",1,"Female",1,"Research Scientist","Single",86200,0,"Y",13,8,1,10,2,9,8,7,2,3,3,2,3,1828.7,7.78,14,51.3,0.22
"2730",2730,37,"No","Travel_Rarely","Research & Development",17,3,"Life Sciences",1,"Female",3,"Sales Executive","Married",20640,4,"Y",16,8,0,8,3,1,0,0,2,2,3,2,3,1400,6.09,19,440,1.91
"2731",2731,46,"No","Travel_Frequently","Research & Development",20,3,"Technical Degree",1,"Male",3,"Sales Executive","Single",40350,4,"Y",14,8,1,14,2,9,0,8,1,4,3,3,3,2146.7,9.29,18,298.7,1.29
"2732",2732,35,"No","Travel_Rarely","Research & Development",8,4,"Medical",1,"Female",3,"Research Scientist","Married",38380,1,"Y",16,8,1,1,2,1,0,1,4,4,3,3,3,1646.6,6.92,11,257.4,1.08
"2733",2733,48,"Yes","Travel_Rarely","Research & Development",2,4,"Technical Degree",1,"Female",1,"Sales Executive","Single",45910,9,"Y",16,8,0,23,6,1,0,0,1,3,3,1,3,2178.2,9.31,15,306.2,1.31
"2734",2734,28,"Yes","Travel_Rarely","Research & Development",10,1,"Medical",1,"Male",1,"Sales Executive","Single",25610,1,"Y",22,8,1,2,3,2,2,2,3,3,2,3,4,2572.3,10.67,8,644.3,2.67
"2735",2735,44,"No","Travel_Rarely","Research & Development",1,1,"Medical",1,"Female",3,"Research Scientist","Divorced",15630,5,"Y",12,8,2,9,3,4,1,3,2,1,2,3,3,2225.7,9.39,12,329.7,1.39
"2736",2736,35,"No","Non-Travel","Research & Development",5,4,"Technical Degree",1,"Female",3,"Manufacturing Director","Married",48980,2,"Y",15,8,2,10,2,4,2,3,3,1,3,3,3,2218.8,9.48,15,346.8,1.48
"2737",2737,26,"No","Travel_Rarely","Research & Development",4,4,"Life Sciences",1,"Female",3,"Sales Executive","Married",47890,7,"Y",20,8,1,5,2,2,0,0,3,4,2,3,4,2446.3,10.19,9,526.3,2.19
"2738",2738,33,"No","Travel_Frequently","Sales",29,4,"Life Sciences",1,"Female",1,"Human Resources","Single",31800,1,"Y",14,8,1,15,2,15,8,12,1,4,3,3,3,2014.5,8.22,4,54.5,0.22
"2739",2739,35,"No","Travel_Frequently","Research & Development",15,3,"Medical",1,"Male",3,"Manufacturing Director","Married",65490,1,"Y",20,8,0,9,3,9,1,8,2,1,2,3,4,1489.4,6.48,19,350.6,1.52
"2740",2740,35,"No","Travel_Rarely","Human Resources",3,2,"Life Sciences",1,"Female",1,"Laboratory Technician","Married",63880,3,"Y",13,8,0,4,6,2,2,2,3,1,3,2,3,2155.8,8.8,4,195.8,0.8
"2741",2741,31,"No","Travel_Rarely","Sales",10,2,"Life Sciences",1,"Female",2,"Research Scientist","Divorced",112440,3,"Y",12,8,1,10,3,7,1,7,4,4,2,3,3,1379.9,6.08,22,436.1,1.92
"2742",2742,37,"No","Travel_Rarely","Sales",4,3,"Marketing",1,"Male",4,"Human Resources","Divorced",160320,1,"Y",13,8,0,7,2,7,0,7,1,3,4,3,3,1735,7.41,15,137,0.59
"2743",2743,32,"No","Travel_Rarely","Research & Development",21,3,"Other",1,"Male",2,"Sales Executive","Married",23620,1,"Y",11,8,0,9,2,9,7,8,1,4,3,3,3,1897.7,8.11,15,25.7,0.11
"2744",2744,38,"No","Travel_Frequently","Research & Development",25,3,"Medical",1,"Male",2,"Manufacturing Director","Single",163280,1,"Y",17,8,3,10,2,10,9,9,4,4,3,3,3,1410.3,6.19,21,413.7,1.81
"2745",2745,50,"No","Travel_Rarely","Sales",2,4,"Marketing",1,"Female",4,"Research Scientist","Divorced",83760,5,"Y",14,8,3,29,2,27,13,8,2,3,2,3,3,2334.9,9.53,4,374.9,1.53
"2746",2746,59,"No","Travel_Rarely","Research & Development",1,3,"Technical Degree",1,"Male",1,"Laboratory Technician","Single",166060,7,"Y",11,8,0,28,6,21,7,9,1,1,2,3,3,1656.9,6.9,9,263.1,1.1
"2747",2747,36,"No","Travel_Rarely","Sales",1,2,"Marketing",1,"Female",2,"Sales Executive","Divorced",86060,1,"Y",14,8,2,17,3,17,12,8,3,3,3,3,3,1429.1,6,11,474.9,2
"2748",2748,55,"No","Travel_Rarely","Research & Development",7,3,"Medical",1,"Male",3,"Research Scientist","Divorced",22720,2,"Y",17,8,1,21,2,5,0,2,4,3,3,3,3,1867.2,8.12,19,27.2,0.12
"2749",2749,36,"No","Travel_Frequently","Research & Development",3,3,"Life Sciences",1,"Female",2,"Laboratory Technician","Single",20180,1,"Y",13,8,0,6,5,6,0,3,2,2,3,3,3,1731.1,7.21,9,188.9,0.79
"2750",2750,45,"No","Travel_Rarely","Research & Development",1,2,"Medical",1,"Female",1,"Sales Executive","Divorced",70830,2,"Y",12,8,1,25,5,1,0,0,2,1,3,3,3,1611.6,6.77,11,292.4,1.23
"2751",2751,35,"No","Travel_Frequently","Human Resources",9,3,"Other",1,"Female",2,"Sales Representative","Married",40840,4,"Y",13,8,1,5,3,3,1,2,2,1,2,3,3,1417.1,6.08,16,446.9,1.92
"2752",2752,36,"Yes","Travel_Rarely","Sales",7,2,"Life Sciences",1,"Male",4,"Laboratory Technician","Married",144110,0,"Y",18,8,3,2,2,1,0,0,4,3,2,4,3,2129.8,8.87,9,209.8,0.87
"2753",2753,59,"No","Travel_Frequently","Research & Development",10,4,"Life Sciences",1,"Male",3,"Research Scientist","Single",23080,7,"Y",19,8,1,20,4,4,1,3,1,3,2,2,3,1606.3,6.81,13,281.7,1.19
"2754",2754,29,"No","Travel_Rarely","Research & Development",28,4,"Life Sciences",1,"Female",1,"Sales Representative","Married",48410,0,"Y",11,8,0,6,3,5,0,4,3,2,3,3,3,1886.4,7.8,7,49.6,0.2
"2755",2755,31,"No","Travel_Rarely","Research & Development",3,2,"Medical",1,"Female",3,"Sales Executive","Single",42850,1,"Y",21,8,1,1,2,1,1,0,3,2,3,1,4,1507.8,6.31,10,404.2,1.69
"2756",2756,32,"No","Travel_Rarely","Sales",3,4,"Life Sciences",1,"Male",2,"Manufacturing Director","Married",97150,1,"Y",15,8,1,10,1,10,0,9,2,2,3,2,3,1762.4,7.5,14,117.6,0.5
"2757",2757,36,"No","Travel_Rarely","Research & Development",2,3,"Life Sciences",1,"Male",2,"Sales Representative","Married",43200,3,"Y",17,8,0,5,2,1,0,0,2,4,3,3,3,1697.5,7.19,13,190.5,0.81
"2758",2758,31,"No","Travel_Rarely","Research & Development",27,3,"Medical",1,"Female",2,"Research Director","Single",21320,1,"Y",18,8,0,11,3,11,1,8,3,4,3,3,3,1483.1,6.1,6,460.9,1.9
"2759",2759,35,"No","Travel_Rarely","Research & Development",2,4,"Medical",1,"Male",2,"Healthcare Representative","Single",101240,0,"Y",14,8,1,16,2,15,2,8,3,1,3,4,3,1370.3,6.04,22,445.7,1.96
"2760",2760,45,"No","Travel_Rarely","Human Resources",14,3,"Human Resources",1,"Female",1,"Sales Executive","Married",54730,4,"Y",13,8,0,17,3,0,0,0,4,1,4,1,3,2048.3,8.94,20,216.3,0.94
"2761",2761,37,"No","Travel_Rarely","Research & Development",1,3,"Life Sciences",1,"Female",3,"Sales Executive","Single",52070,4,"Y",17,8,3,16,3,5,0,2,1,3,4,3,3,1503.1,6.59,21,320.9,1.41
"2762",2762,46,"No","Travel_Rarely","Research & Development",9,3,"Medical",1,"Male",3,"Manager","Divorced",164370,8,"Y",15,8,1,16,0,4,0,2,2,2,3,3,3,2398,10.29,16,534,2.29
"2763",2763,30,"No","Travel_Rarely","Sales",18,3,"Life Sciences",1,"Male",4,"Human Resources","Married",22960,1,"Y",18,8,1,10,2,10,3,0,4,4,2,3,3,2123.4,9.19,18,275.4,1.19
"2764",2764,35,"No","Travel_Rarely","Research & Development",20,4,"Life Sciences",1,"Female",3,"Human Resources","Single",40690,1,"Y",13,8,0,6,5,6,0,4,2,3,3,3,3,1833.8,7.9,17,22.2,0.1
"2765",2765,55,"No","Travel_Rarely","Research & Development",2,3,"Life Sciences",1,"Female",2,"Laboratory Technician","Married",74410,3,"Y",12,8,1,24,4,1,1,0,1,4,3,3,3,1524.6,6.69,21,299.4,1.31
"2766",2766,38,"No","Non-Travel","Sales",11,1,"Marketing",1,"Male",2,"Laboratory Technician","Divorced",24300,7,"Y",13,8,2,17,2,13,1,9,2,4,3,4,3,2112.2,8.8,9,192.2,0.8
"2767",2767,34,"No","Travel_Rarely","Research & Development",8,2,"Medical",1,"Male",1,"Research Scientist","Married",58780,1,"Y",14,8,0,5,1,5,1,3,1,2,3,3,3,1808.6,7.97,22,7.40000000000002,0.03
"2768",2768,56,"No","Travel_Rarely","Human Resources",2,1,"Medical",1,"Male",2,"Sales Executive","Single",26440,4,"Y",11,8,1,37,2,6,0,2,4,4,2,3,3,1494.1,6.3,12,401.9,1.7
"2769",2769,23,"No","Travel_Rarely","Research & Development",10,3,"Medical",1,"Male",2,"Laboratory Technician","Divorced",64390,3,"Y",22,8,3,3,2,0,0,0,3,1,3,3,4,1549,6.4,7,387,1.6
"2770",2770,51,"No","Travel_Rarely","Research & Development",29,4,"Life Sciences",1,"Female",5,"Manufacturing Director","Married",24510,3,"Y",17,8,0,10,2,4,0,3,4,4,3,2,3,1617.1,6.68,7,318.9,1.32
"2771",2771,30,"No","Travel_Rarely","Sales",8,2,"Technical Degree",1,"Male",1,"Sales Representative","Married",63920,1,"Y",21,8,1,11,2,11,10,8,3,4,3,4,4,1834.1,7.58,7,101.9,0.42
"2772",2772,46,"Yes","Travel_Rarely","Sales",1,2,"Medical",1,"Female",2,"Research Scientist","Single",97140,1,"Y",22,8,0,9,0,9,4,7,3,4,3,3,4,1459.9,6.21,14,420.1,1.79
"2773",2773,40,"No","Travel_Frequently","Research & Development",6,3,"Medical",1,"Male",1,"Healthcare Representative","Married",60770,1,"Y",16,8,2,22,2,22,11,11,3,2,2,2,3,1774.4,7.39,9,145.6,0.61
"2774",2774,51,"No","Travel_Rarely","Research & Development",8,4,"Life Sciences",1,"Female",5,"Sales Representative","Single",24500,0,"Y",12,8,1,11,2,10,1,0,3,4,1,3,3,2496.2,10.11,2,520.2,2.11
"2775",2775,30,"No","Travel_Rarely","Research & Development",9,3,"Life Sciences",1,"Male",1,"Manufacturing Director","Divorced",92500,1,"Y",12,8,3,11,0,11,2,7,3,2,2,3,3,1883,8.08,16,19,0.08
"2776",2776,46,"No","Travel_Frequently","Research & Development",12,1,"Medical",1,"Male",1,"Laboratory Technician","Married",20740,2,"Y",15,8,1,21,3,10,9,5,3,1,2,3,3,2202.4,9.03,5,250.4,1.03
"2777",2777,32,"No","Travel_Rarely","Sales",15,3,"Marketing",1,"Male",1,"Research Scientist","Single",101690,1,"Y",14,8,0,12,6,11,5,7,2,3,3,2,3,1707.4,7.27,14,172.6,0.73
"2778",2778,54,"No","Travel_Rarely","Research & Development",25,1,"Medical",1,"Female",1,"Laboratory Technician","Married",48550,9,"Y",25,8,1,16,2,4,0,3,1,3,1,2,4,1800.1,7.63,13,87.9,0.37
"2779",2779,24,"No","Travel_Rarely","Sales",6,2,"Marketing",1,"Male",2,"Research Scientist","Married",40870,0,"Y",20,8,3,4,1,3,0,2,1,3,2,3,4,1844.2,7.78,12,51.8,0.22
"2780",2780,28,"No","Non-Travel","Sales",9,4,"Medical",1,"Male",2,"Laboratory Technician","Married",23670,1,"Y",13,8,0,5,2,5,0,4,2,3,4,2,3,1376.1,5.98,19,463.9,2.02
"2781",2781,58,"No","Travel_Rarely","Research & Development",8,4,"Life Sciences",1,"Male",2,"Sales Executive","Single",29720,0,"Y",14,8,0,38,2,37,1,8,4,3,2,4,3,1733.3,7.1,5,218.7,0.9
"2782",2782,44,"No","Non-Travel","Research & Development",23,2,"Medical",1,"Female",1,"Research Scientist","Married",195860,4,"Y",16,8,0,17,3,3,1,2,2,2,4,2,3,1610.5,6.71,9,309.5,1.29
"2783",2783,37,"Yes","Travel_Rarely","Human Resources",9,3,"Human Resources",1,"Male",2,"Healthcare Representative","Divorced",54840,4,"Y",17,8,0,7,4,3,0,2,3,1,3,3,3,2486.7,10.15,4,526.7,2.15
"2784",2784,32,"No","Travel_Rarely","Human Resources",12,2,"Human Resources",1,"Female",1,"Sales Representative","Single",20610,1,"Y",15,8,1,1,2,1,0,0,4,1,3,2,3,1826.9,7.98,20,5.10000000000001,0.02
"2785",2785,20,"Yes","Travel_Frequently","Sales",4,4,"Life Sciences",1,"Female",2,"Healthcare Representative","Single",99240,1,"Y",22,8,0,1,3,1,1,0,4,4,3,3,4,2499.6,10.73,16,635.6,2.73
"2786",2786,34,"No","Travel_Rarely","Research & Development",1,4,"Other",1,"Male",4,"Laboratory Technician","Single",41980,1,"Y",22,8,1,16,2,16,2,10,1,3,3,2,4,1844.3,7.59,6,99.7,0.41
"2787",2787,37,"No","Non-Travel","Sales",24,2,"Life Sciences",1,"Male",1,"Research Scientist","Divorced",68150,5,"Y",20,8,1,17,3,1,0,0,3,4,4,3,4,1808.9,7.76,16,55.1,0.24
"2788",2788,59,"No","Non-Travel","Research & Development",12,2,"Life Sciences",1,"Male",2,"Sales Executive","Married",47230,9,"Y",14,8,0,30,0,3,2,2,3,4,3,3,3,1690,7.19,14,190,0.81
"2789",2789,50,"No","Travel_Frequently","Research & Development",3,4,"Medical",1,"Male",4,"Research Scientist","Married",61420,3,"Y",13,8,2,28,3,8,0,7,1,2,2,2,3,2374.2,9.61,2,398.2,1.61
"2790",2790,25,"Yes","Travel_Rarely","Sales",10,1,"Marketing",1,"Male",2,"Research Director","Single",82370,1,"Y",13,8,0,6,6,6,0,3,3,3,3,2,3,2031.2,8.53,11,127.2,0.53
"2791",2791,25,"No","Travel_Rarely","Research & Development",26,3,"Technical Degree",1,"Male",1,"Laboratory Technician","Married",88530,1,"Y",22,8,1,2,3,2,2,1,4,4,3,3,4,1771.5,7.7,19,68.5,0.3
"2792",2792,22,"No","Travel_Rarely","Research & Development",2,1,"Life Sciences",1,"Male",1,"Sales Representative","Single",193310,1,"Y",12,8,1,1,2,0,0,0,2,4,3,3,3,1451.1,6.31,19,388.9,1.69
"2793",2793,51,"No","Travel_Frequently","Research & Development",1,3,"Life Sciences",1,"Female",1,"Sales Executive","Single",20730,3,"Y",14,8,1,23,4,13,12,8,1,1,2,3,3,1808.8,7.47,7,127.2,0.53
"2794",2794,34,"Yes","Travel_Frequently","Human Resources",4,4,"Life Sciences",1,"Female",5,"Sales Executive","Single",55620,1,"Y",15,8,0,9,3,9,0,6,1,3,3,3,3,1901.8,8.2,17,45.8,0.2
"2795",2795,54,"No","Non-Travel","Research & Development",9,3,"Life Sciences",1,"Male",1,"Laboratory Technician","Single",196130,2,"Y",17,8,0,23,5,5,4,4,4,4,3,3,3,1881.8,8.08,16,17.8,0.08
"2796",2796,24,"No","Travel_Rarely","Research & Development",2,1,"Life Sciences",1,"Male",2,"Laboratory Technician","Married",34070,0,"Y",13,8,1,6,4,5,1,2,2,3,3,3,3,1508.4,6.53,18,339.6,1.47
"2797",2797,34,"No","Travel_Rarely","Sales",4,3,"Marketing",1,"Female",2,"Sales Representative","Divorced",50630,6,"Y",12,8,1,12,2,1,0,0,3,2,3,3,3,1366.2,6.02,22,449.8,1.98
"2798",2798,37,"No","Travel_Rarely","Sales",6,1,"Technical Degree",1,"Male",1,"Laboratory Technician","Single",46390,2,"Y",12,8,2,12,3,5,1,3,3,4,3,3,3,1423.7,6.22,20,408.3,1.78
"2799",2799,34,"No","Travel_Rarely","Sales",9,2,"Medical",1,"Male",2,"Healthcare Representative","Single",48760,2,"Y",21,8,1,14,3,11,5,8,3,1,3,3,4,1807,7.89,20,25,0.11
"2800",2800,36,"No","Travel_Frequently","Human Resources",7,3,"Medical",1,"Male",1,"Research Scientist","Married",26900,0,"Y",11,8,0,10,1,9,2,8,2,4,3,3,3,1966.2,8.03,4,6.19999999999999,0.03
"2801",2801,36,"No","Travel_Rarely","Research & Development",1,3,"Medical",1,"Female",2,"Manufacturing Director","Divorced",175670,5,"Y",13,8,0,7,6,1,0,0,1,4,3,3,3,1741.2,7.51,17,114.8,0.49
"2802",2802,43,"No","Travel_Frequently","Research & Development",3,4,"Life Sciences",1,"Male",1,"Sales Executive","Married",24080,1,"Y",12,8,1,25,3,25,4,12,3,4,4,3,3,2114.6,8.67,5,162.6,0.67
"2803",2803,30,"No","Travel_Frequently","Research & Development",10,3,"Life Sciences",1,"Female",3,"Healthcare Representative","Divorced",28140,1,"Y",24,8,0,10,2,10,0,9,1,3,2,3,4,1875.3,7.91,12,20.7,0.09
"2804",2804,33,"No","Non-Travel","Sales",7,3,"Life Sciences",1,"Male",2,"Sales Executive","Married",112450,0,"Y",21,8,0,8,3,7,0,7,3,2,4,3,4,1555.5,6.73,18,292.5,1.27
"2805",2805,56,"Yes","Travel_Rarely","Research & Development",15,3,"Life Sciences",1,"Male",2,"Laboratory Technician","Married",33120,9,"Y",19,8,0,7,1,5,4,3,2,2,3,1,3,2125.3,9.01,13,237.3,1.01
"2806",2806,51,"No","Travel_Rarely","Research & Development",3,2,"Other",1,"Female",2,"Sales Representative","Single",190490,7,"Y",14,8,1,23,2,20,15,15,1,3,3,3,3,1585.4,6.72,13,302.6,1.28
"2807",2807,31,"Yes","Travel_Rarely","Research & Development",2,4,"Technical Degree",1,"Female",3,"Sales Executive","Married",21410,4,"Y",20,8,0,12,2,7,7,7,2,3,2,3,4,1956.6,8.4,16,92.6,0.4
"2808",2808,26,"No","Travel_Rarely","Sales",17,3,"Medical",1,"Female",2,"Manager","Married",57690,1,"Y",19,8,0,5,4,5,4,3,3,2,2,2,3,1760.3,7.72,21,63.7,0.28
"2809",2809,58,"Yes","Travel_Rarely","Sales",2,2,"Medical",1,"Female",1,"Research Scientist","Married",43850,1,"Y",13,8,1,40,2,40,15,6,4,4,2,2,3,1800.8,7.57,11,103.2,0.43
"2810",2810,19,"Yes","Travel_Rarely","Research & Development",5,2,"Life Sciences",1,"Male",1,"Manager","Single",53320,1,"Y",23,8,1,0,2,0,0,0,4,3,2,3,4,2249.1,9.41,10,337.1,1.41
"2811",2811,22,"No","Travel_Rarely","Sales",29,4,"Technical Degree",1,"Male",1,"Sales Executive","Married",46630,0,"Y",13,8,1,3,1,2,2,1,3,4,3,3,3,1477.2,6.39,18,370.8,1.61
"2812",2812,49,"No","Travel_Rarely","Research & Development",2,3,"Life Sciences",1,"Female",1,"Sales Executive","Married",47240,1,"Y",11,8,1,16,3,15,5,11,3,1,2,2,3,1691.4,7.2,14,188.6,0.8
"2813",2813,43,"No","Travel_Frequently","Sales",2,2,"Life Sciences",1,"Male",1,"Sales Executive","Single",32110,4,"Y",13,8,0,18,2,3,1,2,2,3,3,4,3,1957.1,7.99,4,2.90000000000001,0.01
"2814",2814,50,"No","Travel_Frequently","Research & Development",19,4,"Life Sciences",1,"Male",2,"Sales Executive","Single",53770,4,"Y",14,8,1,16,3,2,2,1,3,4,3,4,3,1622.6,7.09,20,209.4,0.91
"2815",2815,31,"Yes","Travel_Rarely","Research & Development",15,1,"Medical",1,"Female",2,"Sales Executive","Married",40660,3,"Y",22,8,0,4,2,2,2,2,2,3,3,2,4,2012.3,8.38,9,92.3,0.38
"2816",2816,41,"No","Travel_Rarely","Research & Development",17,2,"Other",1,"Male",1,"Manufacturing Director","Divorced",52080,3,"Y",11,8,3,12,2,9,0,7,3,3,3,1,3,1966.3,8.09,6,22.3,0.09
"2817",2817,26,"No","Travel_Rarely","Research & Development",17,4,"Life Sciences",1,"Male",2,"Sales Executive","Married",48770,1,"Y",13,8,1,8,5,8,5,7,3,3,3,4,3,1844.4,7.88,15,27.6,0.12
"2818",2818,36,"No","Travel_Rarely","Human Resources",25,1,"Human Resources",1,"Male",2,"Research Scientist","Divorced",31170,6,"Y",21,8,1,7,2,3,0,1,2,2,3,4,4,1664.7,6.79,4,295.3,1.21
"2819",2819,51,"Yes","Travel_Frequently","Research & Development",6,3,"Life Sciences",1,"Female",1,"Manager","Single",15690,2,"Y",11,8,0,18,2,4,0,3,1,4,3,4,3,1712.4,7.19,11,191.6,0.81
"2820",2820,39,"No","Travel_Rarely","Research & Development",7,3,"Life Sciences",1,"Female",1,"Research Scientist","Married",196580,4,"Y",13,8,1,17,3,15,5,9,4,3,4,4,3,1871.9,7.93,13,16.1,0.07
"2821",2821,25,"No","Travel_Rarely","Sales",29,1,"Medical",1,"Female",3,"Research Scientist","Married",30690,2,"Y",14,8,1,6,3,2,2,2,1,3,3,2,3,1875.9,7.78,8,52.1,0.22
